Filename,Species,Plant,Obs,Photo,Ci,CO2R,Cond,VPD
2022-04-03 AL platypterus ACi5_ leaf area.xlsx,platypterus,5,16,36.067171142214114,543.0622562830641,650.0048828125,0.9230454534682541,2.498575458195759
2022-04-03 AL platypterus ACi5_ leaf area.xlsx,platypterus,5,17,36.26749356985974,686.8051212925342,799.9468994140625,0.910539226952088,2.4987232748949464
2022-04-03 AL platypterus ACi5_ leaf area.xlsx,platypterus,5,18,36.40544919537491,878.9672565360539,999.9473876953124,0.8968703808667827,2.5002352521771973
2022-04-03 AL platypterus ACi5_ leaf area.xlsx,platypterus,5,19,36.301750441179614,1120.588876350582,1250.114990234375,0.8879579939892913,2.503780435601104
2022-04-03 AL platypterus ACi5_ leaf area.xlsx,platypterus,5,20,36.227481496124305,1410.5290822543004,1549.9434814453125,0.8828584178354624,2.5079873797288164
2022-04-03 AL platypterus ACi5_ leaf area.xlsx,platypterus,5,21,31.623034948599255,309.983706187068,400.1564025878906,0.8856748814214653,2.5148965274488435
2022-04-03 AL platypterus ACi6_ leaf area.xlsx,platypterus,6,1,39.691338599506096,317.3785792302087,399.9353942871094,1.4457215955610945,2.0529796431968426
2022-04-03 AL platypterus ACi6_ leaf area.xlsx,platypterus,6,2,39.38561343187894,314.1590916850323,400.0694274902344,1.3282189365006332,2.0173218702957967
2022-04-03 AL platypterus ACi6_ leaf area.xlsx,platypterus,6,3,32.11329187226942,230.06325151725736,300.12847900390625,1.306291602600391,2.034407349717105
2022-04-03 AL platypterus ACi6_ leaf area.xlsx,platypterus,6,4,21.220849229025344,153.94894180983792,200.1529998779297,1.2931376998094937,1.99046447958966
2022-04-03 AL platypterus ACi6_ leaf area.xlsx,platypterus,6,5,14.8139069848943,116.5145649248,149.96890258789062,1.248263319080421,1.9875516735674463
2022-04-03 AL platypterus ACi6_ leaf area.xlsx,platypterus,6,6,9.116609440094512,88.8851098219421,110.00766754150392,1.259317842521391,1.9724878903323553
2022-04-03 AL platypterus ACi6_ leaf area.xlsx,platypterus,6,7,7.591405277160439,81.62784624816204,100.03656005859376,1.2090513521631665,1.964104481151924
2022-04-03 AL platypterus ACi6_ leaf area.xlsx,platypterus,6,8,6.132629746161433,74.52191025214474,90.0796890258789,1.1726222243925246,1.9550567033389237
2022-04-03 AL platypterus ACi6_ leaf area.xlsx,platypterus,6,9,4.80602599782763,67.44930555380367,80.041595458984375,1.1592041792937835,1.9301764273047155
2022-04-03 AL platypterus ACi6_ leaf area.xlsx,platypterus,6,10,2.9818744064276363,61.35947522730167,70.1970443725586,1.1299231127725793,1.927494460563292
2022-04-03 AL platypterus ACi6_ leaf area.xlsx,platypterus,6,11,1.7253426495590265,54.056258291474286,59.97562026977539,1.1204574838138888,1.9084082402754576
2022-04-03 AL platypterus ACi6_ leaf area.xlsx,platypterus,6,12,33.974885131720335,312.3206819013789,399.8720703125,1.0507404250896315,1.8890018760948153
2022-04-03 AL platypterus ACi6_ leaf area.xlsx,platypterus,6,13,35.87981127456353,295.816408428508,400.0017395019531,0.8573831005002828,1.7814790350584515
2022-04-03 AL platypterus ACi6_ leaf area.xlsx,platypterus,6,14,36.09320607660161,294.0245874707656,400.10443115234375,0.836213347542508,1.7495213185829923
2022-04-03 AL platypterus ACi6_ leaf area.xlsx,platypterus,6,15,40.06660604744899,378.0168491613565,500.2952270507813,0.816114652428372,1.7312550265982865
2022-04-03 AL platypterus ACi6_ leaf area.xlsx,platypterus,6,16,44.382827999802615,507.52424452057807,650.04742431640625,0.7894325771570478,1.7032411799338003
2022-04-03 AL platypterus ACi6_ leaf area.xlsx,platypterus,6,17,45.84353328072291,643.2735405290235,800.25653076171875,0.7609289784603382,1.6846443163546938
2022-04-03 AL platypterus ACi6_ leaf area.xlsx,platypterus,6,18,46.72557775475791,830.6741859447535,999.65850830078125,0.7497339177545184,1.6562327761159976
2022-04-03 AL platypterus ACi6_ leaf area.xlsx,platypterus,6,19,48.16881603146099,1060.5969580271246,1250.0172119140625,0.7239897480657943,1.645275321998517
2022-04-03 AL platypterus ACi6_ leaf area.xlsx,platypterus,6,20,49.90900772657877,1338.5900479977504,1550.0191650390625,0.7070403771091864,1.6278717643146228
2022-04-03 AL platypterus ACi6_ leaf area.xlsx,platypterus,6,21,29.982598388880497,298.2315716077985,399.58160400390625,0.7165086103494135,1.6182417828835605
2022-04-04 AL hirsutus ACi2_ leaf area.xlsx,hirsutus,2,1,33.156796400906515,283.81264809974596,400.0751953125,0.6888184937933477,2.402731035574747
2022-04-04 AL hirsutus ACi2_ leaf area.xlsx,hirsutus,2,2,33.62806359140689,293.9195269999286,399.9693298339844,0.8115863142261516,2.5081119522086666
2022-04-04 AL hirsutus ACi2_ leaf area.xlsx,hirsutus,2,3,27.851892145465666,214.8205957941852,299.96319580078125,0.8349690186358989,2.549059900646098
2022-04-04 AL hirsutus ACi2_ leaf area.xlsx,hirsutus,2,4,17.78694194838383,146.32467329748573,199.9587860107422,0.8587267716683988,2.5841698884890647
2022-04-04 AL hirsutus ACi2_ leaf area.xlsx,hirsutus,2,5,11.860552806489196,114.18774723728046,149.8789825439453,0.8810926911755981,2.6148943024696782
2022-04-04 AL hirsutus ACi2_ leaf area.xlsx,hirsutus,2,6,6.839361593925819,88.96530070535434,109.90687561035156,0.9063268101548048,2.6424018513677585
2022-04-04 AL hirsutus ACi2_ leaf area.xlsx,hirsutus,2,7,5.668246927415643,82.55613558481441,100.00186920166016,0.9216589660482896,2.6672933601625264
2022-04-04 AL hirsutus ACi2_ leaf area.xlsx,hirsutus,2,8,4.515571227329458,75.9805194869729,90.09062957763672,0.9334035279094449,2.690494453125284
2022-04-04 AL hirsutus ACi2_ leaf area.xlsx,hirsutus,2,9,3.256598793487004,69.45216277542148,79.98663330078125,0.9475042231773227,2.710063800685108
2022-04-04 AL hirsutus ACi2_ leaf area.xlsx,hirsutus,2,10,1.8632213378222056,63.290814400587585,69.9972152709961,0.9613638199890282,2.7281567881458177
2022-04-04 AL hirsutus ACi2_ leaf area.xlsx,hirsutus,2,11,0.665012534901297,56.4512429023352,59.88418197631836,0.9703929643008785,2.745008007452561
2022-04-04 AL hirsutus ACi2_ leaf area.xlsx,hirsutus,2,12,26.460799649426157,322.85731780091635,400.1009521484375,0.9552904710881814,2.751606226451011
2022-04-04 AL hirsutus ACi2_ leaf area.xlsx,hirsutus,2,13,33.9504132120754,297.11561233153674,400.10052490234375,0.8426797285473064,2.753001751578762
2022-04-04 AL hirsutus ACi2_ leaf area.xlsx,hirsutus,2,14,34.09342540567806,294.48052062902565,399.9416809082031,0.815871819611984,2.7545920068823033
2022-04-04 AL hirsutus ACi2_ leaf area.xlsx,hirsutus,2,15,37.78795354122137,377.8931928015777,499.9102478027344,0.7785072227088283,2.7495021825856383
2022-04-04 AL hirsutus ACi2_ leaf area.xlsx,hirsutus,2,16,39.458027762535465,511.7310098297024,650.04620361328125,0.7149889694560894,2.7336884393447543
2022-04-04 AL hirsutus ACi2_ leaf area.xlsx,hirsutus,2,17,40.55393509658498,642.43136925511,799.86602783203125,0.6342969031255219,2.7063244515467666
2022-04-04 AL hirsutus ACi2_ leaf area.xlsx,hirsutus,2,18,41.64430042698053,818.9448304215733,1000.0924072265624,0.5582452342205219,2.679561193115311
2022-04-04 AL hirsutus ACi2_ leaf area.xlsx,hirsutus,2,19,41.76496456244398,1047.9257588617252,1250.1982421875,0.5018818416138127,2.660125988136191
2022-04-04 AL hirsutus ACi2_ leaf area.xlsx,hirsutus,2,20,42.423937110056805,1323.2658688124825,1550.0489501953125,0.4574428556338551,2.645064436758548
2022-04-04 AL hirsutus ACi2_ leaf area.xlsx,hirsutus,2,21,26.487023726198153,272.7569400838895,399.94918823242193,0.4449507787099739,2.648260770647088
2022-04-04 AL hirsutus ACi3_ leaf area.xlsx,hirsutus,3,1,66.5632544403183,269.1265614954051,399.955322265625,1.539241287079114,2.1493795885195146
2022-04-04 AL hirsutus ACi3_ leaf area.xlsx,hirsutus,3,2,40.11522452923682,317.4132381087634,400.0555419921875,1.668856300277392,2.31455321291076
2022-04-04 AL hirsutus ACi3_ leaf area.xlsx,hirsutus,3,3,32.78572557052487,234.31343436877523,300.0028381347656,1.6963899709461128,2.354318170013721
2022-04-04 AL hirsutus ACi3_ leaf area.xlsx,hirsutus,3,4,21.407796044477728,157.33293396319223,199.9518280029297,1.7236791879766955,2.3942340414952925
2022-04-04 AL hirsutus ACi3_ leaf area.xlsx,hirsutus,3,5,14.843759233562531,119.73904897764416,149.93601989746094,1.6926308617997592,2.4211561266805366
2022-04-04 AL hirsutus ACi3_ leaf area.xlsx,hirsutus,3,6,9.050711874494022,90.98376448752883,109.90174865722656,1.7141036997419936,2.443388294775505
2022-04-04 AL hirsutus ACi3_ leaf area.xlsx,hirsutus,3,7,7.703545550323478,82.98666653122508,99.89635467529298,1.5914540934121255,2.4506365618597337
2022-04-04 AL hirsutus ACi3_ leaf area.xlsx,hirsutus,3,8,6.3521742521297355,76.40924587105806,90.102447509765625,1.689266937097107,2.462600281183302
2022-04-04 AL hirsutus ACi3_ leaf area.xlsx,hirsutus,3,9,4.632562185942384,69.39459207003483,79.891265869140625,1.6942486987648842,2.500607942688148
2022-04-04 AL hirsutus ACi3_ leaf area.xlsx,hirsutus,3,10,3.0351894273135143,62.44591100235556,69.966796875,1.6843152891428437,2.5255532243819907
2022-04-04 AL hirsutus ACi3_ leaf area.xlsx,hirsutus,3,11,1.5567883558943951,55.283283254754195,60.0211296081543,1.6291110981183026,2.526298668579664
2022-04-04 AL hirsutus ACi3_ leaf area.xlsx,hirsutus,3,12,32.426476856916295,330.78486085975976,400.0732421875,1.5917347638500223,2.5290767080302174
2022-04-04 AL hirsutus ACi3_ leaf area.xlsx,hirsutus,3,13,39.550978995482666,316.7356741413573,400.0193786621094,1.4877299894507572,2.5308179644779303
2022-04-04 AL hirsutus ACi3_ leaf area.xlsx,hirsutus,3,14,39.64865235656428,315.20425191219346,400.130615234375,1.4536207531342011,2.5696534313128794
2022-04-04 AL hirsutus ACi3_ leaf area.xlsx,hirsutus,3,15,44.970052217464485,399.6707675273259,500.0350341796875,1.3681418513798786,2.53852110608801
2022-04-04 AL hirsutus ACi3_ leaf area.xlsx,hirsutus,3,16,43.731613947284984,546.9958018904341,649.96160888671875,1.3690848755212284,2.5590324731189757
2022-04-04 AL hirsutus ACi3_ leaf area.xlsx,hirsutus,3,17,45.63838594066935,685.0787309695985,800.12164306640625,1.2868078968235628,2.5577552634191525
2022-04-04 AL hirsutus ACi3_ leaf area.xlsx,hirsutus,3,18,44.7654153042445,878.7560328636973,1000.1041870117188,1.253828769644364,2.561638614828902
2022-04-04 AL hirsutus ACi3_ leaf area.xlsx,hirsutus,3,19,45.8911505949557,1115.933294278415,1249.9739990234375,1.2107028310257917,2.564950861438876
2022-04-04 AL hirsutus ACi3_ leaf area.xlsx,hirsutus,3,20,45.871306275425326,1405.127929836138,1549.9844970703125,1.1863185418566564,2.5657644576123713
2022-04-04 AL hirsutus ACi3_ leaf area.xlsx,hirsutus,3,21,35.66254951392157,313.6623554789415,399.9220886230469,1.183579165606026,2.5793725061882578
2022-05-23 AL cristatus Cstar10_ leaf area.xlsx,cristatus,10,1,37.38262041332849,238.94940650339333,399.9797058105469,0.5155343702594797,2.691749211434508
2022-05-23 AL cristatus Cstar10_ leaf area.xlsx,cristatus,10,2,36.07754654008051,254.91362853673135,399.98431396484375,0.5700061338063701,2.757708002551226
2022-05-23 AL cristatus Cstar10_ leaf area.xlsx,cristatus,10,3,28.344010567158875,187.91741372607953,299.9653625488281,0.5804705218727871,2.7929679300422867
2022-05-23 AL cristatus Cstar10_ leaf area.xlsx,cristatus,10,4,19.420675803257744,125.91743384780892,199.89881896972656,0.6099002086586388,2.8333471212092847
2022-05-23 AL cristatus Cstar10_ leaf area.xlsx,cristatus,10,5,14.628808510787849,96.17569564355473,149.92625427246094,0.642107461717127,2.8719155841116155
2022-05-23 AL cristatus Cstar10_ leaf area.xlsx,cristatus,10,6,9.504680675773143,65.89916449132303,99.9440155029297,0.6681887836597145,2.905264384904149
2022-05-23 AL cristatus Cstar10_ leaf area.xlsx,cristatus,10,7,6.423884207593495,47.63222962741151,70.09549713134766,0.6953322881883377,2.9377701877787477
2022-05-23 AL cristatus Cstar10_ leaf area.xlsx,cristatus,10,8,5.356899568975893,41.675468473578945,59.902400970458984,0.7253555786187893,2.961002604831854
2022-05-23 AL cristatus Cstar10_ leaf area.xlsx,cristatus,10,9,4.206507984531615,35.732244347592705,49.926513671875,0.7412940029904399,2.99355247088545
2022-05-23 AL cristatus Cstar10_ leaf area.xlsx,cristatus,10,10,3.1161324725364032,29.6321263186524,40.057918548583984,0.7592418978187737,3.0176541694711343
2022-05-23 AL cristatus Cstar10_ leaf area.xlsx,cristatus,10,11,1.9792962066415336,23.355646140723874,30.0211124420166,0.7713710968853672,3.0394942136075116
2022-05-23 AL cristatus Cstar10_ leaf area.xlsx,cristatus,10,12,33.95940703475842,284.5105888136113,400.0300598144531,0.7290119782070439,3.0359878066598323
2022-05-23 AL cristatus Cstar10_ leaf area.xlsx,cristatus,10,13,34.98975663627459,272.19907766656604,399.98089599609375,0.6508391981236278,3.0165914605512807
2022-05-23 AL cristatus Cstar10_ leaf area.xlsx,cristatus,10,14,34.96135191396565,270.49759700170944,399.9907531738282,0.6369059468811049,3.0248772572366724
2022-05-23 AL cristatus Cstar10_ leaf area.xlsx,cristatus,10,15,39.96203981103573,349.45990634913665,500.101318359375,0.6265278757713361,3.0341550211726283
2022-05-23 AL cristatus Cstar10_ leaf area.xlsx,cristatus,10,16,44.538175486015774,476.5746689034722,649.86016845703125,0.6090048710500027,3.039045837158992
2022-05-23 AL cristatus Cstar10_ leaf area.xlsx,cristatus,10,17,47.52981635909681,607.4520458982898,800.0838623046875,0.5839014647754479,3.038992534016259
2022-05-23 AL cristatus Cstar10_ leaf area.xlsx,cristatus,10,18,49.938958751748025,789.1125723975341,999.9537353515624,0.5638724653039858,3.041455935299673
2022-05-23 AL cristatus Cstar10_ leaf area.xlsx,cristatus,10,19,51.376599514766006,1025.6036658143753,1249.8619384765625,0.5544334126695105,3.046023264423624
2022-05-23 AL cristatus Cstar10_ leaf area.xlsx,cristatus,10,20,52.312552784499395,1312.6842990037972,1549.8409423828125,0.5454843701353699,3.0541633582032226
2022-05-23 AL cristatus Cstar10_ leaf area.xlsx,cristatus,10,21,32.6560537611589,266.93103067357066,399.98004150390625,0.5553442589688474,3.0690396167491563
2022-06-02 AL occidentalis ACi1 r2_ leaf area.xlsx,occidentalis,1,1,36.651710426719845,225.503505695627,396.46441650390625,0.476973791673105,2.66484671176775
2022-06-02 AL occidentalis ACi1 r2_ leaf area.xlsx,occidentalis,1,2,33.43111719061403,234.13873429070668,399.0241088867187,0.44612348899747506,2.607854066453059
2022-06-02 AL occidentalis ACi1 r2_ leaf area.xlsx,occidentalis,1,3,31.524401250876867,149.15048734096004,299.5999755859375,0.45731877234106166,2.5840150205115786
2022-06-02 AL occidentalis ACi1 r2_ leaf area.xlsx,occidentalis,1,4,26.78697599939963,81.56647540523973,199.7578887939453,0.5007166201717482,2.5920867474917757
2022-06-02 AL occidentalis ACi1 r2_ leaf area.xlsx,occidentalis,1,5,22.632700538824473,55.22450593576301,149.7789306640625,0.5369411900634418,2.6082303653676644
2022-06-02 AL occidentalis ACi1 r2_ leaf area.xlsx,occidentalis,1,6,16.939716683913012,33.38542043787544,99.83855438232422,0.5830023414139156,2.6223035329586857
2022-06-02 AL occidentalis ACi1 r2_ leaf area.xlsx,occidentalis,1,7,9.03383770191678,16.778903488462486,49.95896530151367,0.6387842430958007,2.629510157246317
2022-06-02 AL occidentalis ACi1 r2_ leaf area.xlsx,occidentalis,1,8,7.5022849951322526,13.460550924282678,39.83448791503906,0.6803174115982253,2.639056515772056
2022-06-02 AL occidentalis ACi1 r2_ leaf area.xlsx,occidentalis,1,9,5.8189420190598335,9.95006307577498,29.98480796813965,0.7012297498829736,2.6455125874009684
2022-06-02 AL occidentalis ACi1 r2_ leaf area.xlsx,occidentalis,1,10,3.692975817243332,7.45690544471261,19.862154006958008,0.7309339058401835,2.6495145590329483
2022-06-02 AL occidentalis ACi1 r2_ leaf area.xlsx,occidentalis,1,11,1.692052919074978,4.289502728209095,9.928620338439941,0.746470048476756,2.658623258465028
2022-06-02 AL occidentalis ACi1 r2_ leaf area.xlsx,occidentalis,1,12,28.027148714793096,298.8846887748791,399.9615478515625,0.7484679574611447,2.650811798338982
2022-06-02 AL occidentalis ACi1 r2_ leaf area.xlsx,occidentalis,1,13,28.9403310952046,290.63307498599147,399.9431762695313,0.6892148928765457,2.6088794079485815
2022-06-02 AL occidentalis ACi1 r2_ leaf area.xlsx,occidentalis,1,14,30.20984548258328,242.4842447910182,399.8824768066406,0.42294938914079583,2.3967051859546045
2022-06-02 AL occidentalis ACi1 r2_ leaf area.xlsx,occidentalis,1,15,31.170288854053567,318.97658506861086,500.1412353515625,0.37258319523246064,2.3432011656067333
2022-06-02 AL occidentalis ACi1 r2_ leaf area.xlsx,occidentalis,1,16,32.12283136940888,434.1400899568929,649.884521484375,0.3176821626144576,2.301175808834116
2022-06-02 AL occidentalis ACi1 r2_ leaf area.xlsx,occidentalis,1,17,32.742694999591585,557.1647472502882,800.0679931640625,0.28562447126687296,2.257422378655232
2022-06-02 AL occidentalis ACi1 r2_ leaf area.xlsx,occidentalis,1,18,33.08533254002961,730.5854074750406,1000.076904296875,0.2612654723411929,2.226709524624399
2022-06-02 AL occidentalis ACi1 r2_ leaf area.xlsx,occidentalis,1,19,34.29651546071538,951.7861399737518,1250.025146484375,0.24672128907348165,2.1974791524740285
2022-06-02 AL occidentalis ACi1 r2_ leaf area.xlsx,occidentalis,1,20,35.18715269245509,1206.7483902146153,1550.0811767578125,0.22104957582042253,2.1751123247267388
2022-06-02 AL occidentalis ACi1 r2_ leaf area.xlsx,occidentalis,1,21,25.973762801661533,184.45582550018227,400.0276489257813,0.23434722234030145,2.1908441782733425
2022-06-02 AL occidentalis ACi2 r2_ leaf area.xlsx,occidentalis,2,1,38.678465514714624,223.0203915015068,396.2160339355469,0.5263901506060451,3.115124139268766
2022-06-02 AL occidentalis ACi2 r2_ leaf area.xlsx,occidentalis,2,2,34.7934455759821,250.239233109592,399.1180419921875,0.5686877740993429,3.089256687320594
2022-06-02 AL occidentalis ACi2 r2_ leaf area.xlsx,occidentalis,2,3,34.42956290079162,157.57885066743384,299.7555236816406,0.5877822540111001,3.0834700454357225
2022-06-02 AL occidentalis ACi2 r2_ leaf area.xlsx,occidentalis,2,4,30.630748439080065,78.38413966127298,199.83168029785156,0.6136004626768455,3.077173315632346
2022-06-02 AL occidentalis ACi2 r2_ leaf area.xlsx,occidentalis,2,5,25.91282793370136,51.06195859877885,149.89944458007812,0.6469488615448332,3.0718421722753555
2022-06-02 AL occidentalis ACi2 r2_ leaf area.xlsx,occidentalis,2,6,18.951524339475764,30.116011426148535,99.88712310791016,0.6805615734525168,3.0725399480954367
2022-06-02 AL occidentalis ACi2 r2_ leaf area.xlsx,occidentalis,2,7,10.057783860009266,14.130087770268648,50.002685546875,0.7137821235811983,3.0743688836735092
2022-06-02 AL occidentalis ACi2 r2_ leaf area.xlsx,occidentalis,2,8,8.238123812995047,11.489523072523689,40.041290283203125,0.7469493767289532,3.0751418915910036
2022-06-02 AL occidentalis ACi2 r2_ leaf area.xlsx,occidentalis,2,9,6.220561531090251,8.832121148018238,29.882707595825195,0.7766018091469808,3.0774228369836054
2022-06-02 AL occidentalis ACi2 r2_ leaf area.xlsx,occidentalis,2,10,4.164535918786202,6.032590528020311,19.900537490844727,0.7978036658550716,3.0791323588539963
2022-06-02 AL occidentalis ACi2 r2_ leaf area.xlsx,occidentalis,2,11,1.9730821728831271,3.4392233621913717,9.922090530395508,0.8188417836632341,3.0784036045843095
2022-06-02 AL occidentalis ACi2 r2_ leaf area.xlsx,occidentalis,2,12,29.88757967148775,295.2643718136779,400.0582275390625,0.8165258714590022,3.0688993251537906
2022-06-02 AL occidentalis ACi2 r2_ leaf area.xlsx,occidentalis,2,13,30.716726093233763,289.25378930340577,399.9632873535156,0.7754598413496319,3.046339516882639
2022-06-02 AL occidentalis ACi2 r2_ leaf area.xlsx,occidentalis,2,14,32.776142614817225,260.358382699445,399.8880004882813,0.5853373785234696,2.9292615350545677
2022-06-02 AL occidentalis ACi2 r2_ leaf area.xlsx,occidentalis,2,15,33.745361577163074,343.48451164965564,500.1036987304687,0.5257984648948326,2.889684313138379
2022-06-02 AL occidentalis ACi2 r2_ leaf area.xlsx,occidentalis,2,16,34.513774089945734,472.7227482707953,650.16168212890625,0.46726467016568674,2.849124986531562
2022-06-02 AL occidentalis ACi2 r2_ leaf area.xlsx,occidentalis,2,17,34.809461132971244,604.2533817800016,799.93914794921875,0.4231033021255318,2.810935832155083
2022-06-02 AL occidentalis ACi2 r2_ leaf area.xlsx,occidentalis,2,18,34.946424137013665,786.8190500753482,999.9404296875,0.39034123187025976,2.7738863632499124
2022-06-02 AL occidentalis ACi2 r2_ leaf area.xlsx,occidentalis,2,19,35.07263537383564,1018.704831139011,1250.0810546875,0.3645229324225342,2.744874185854278
2022-06-02 AL occidentalis ACi2 r2_ leaf area.xlsx,occidentalis,2,20,35.36431921697898,1297.543216849617,1550.2161865234375,0.3409926116350956,2.7181023183352373
2022-06-02 AL occidentalis ACi2 r2_ leaf area.xlsx,occidentalis,2,21,31.757753295686417,203.05243075954397,400.0545349121094,0.3424157997331394,2.7160182575439396
2022-06-03 AL occidentalis ACi3_ leaf area.xlsx,occidentalis,3,1,33.3403170514564,156.46358789852985,400.03271484375,0.26457677501705745,2.811934236831803
2022-06-03 AL occidentalis ACi3_ leaf area.xlsx,occidentalis,3,2,33.20105190231178,162.72460791078848,399.8598327636718,0.2724444601019462,2.829524991172657
2022-06-03 AL occidentalis ACi3_ leaf area.xlsx,occidentalis,3,3,31.500478447313824,104.40791764510622,299.9534606933594,0.32056196383433805,2.8714200999125024
2022-06-03 AL occidentalis ACi3_ leaf area.xlsx,occidentalis,3,4,25.861899073896524,60.058256406476424,200.02247619628903,0.37794990256395183,2.9138145141241254
2022-06-03 AL occidentalis ACi3_ leaf area.xlsx,occidentalis,3,5,21.444800451859077,44.983820452287645,150.02330017089844,0.42856356685941743,2.9470309567867954
2022-06-03 AL occidentalis ACi3_ leaf area.xlsx,occidentalis,3,6,15.644517730193227,28.817389712033684,99.8293228149414,0.4724512153732883,2.974082217259507
2022-06-03 AL occidentalis ACi3_ leaf area.xlsx,occidentalis,3,7,8.2319861526796565,15.108204521910595,50.10980987548828,0.5154308058911498,2.99865096151123
2022-06-03 AL occidentalis ACi3_ leaf area.xlsx,occidentalis,3,8,6.793948213427418,12.525615603294488,39.9090690612793,0.5543246546747025,3.018153447720688
2022-06-03 AL occidentalis ACi3_ leaf area.xlsx,occidentalis,3,9,5.148371644782873,9.992211206922612,29.930423736572266,0.5863163767316104,3.03280505761315
2022-06-03 AL occidentalis ACi3_ leaf area.xlsx,occidentalis,3,10,3.4425505521113315,7.066326596924795,19.95580291748047,0.6154101092643094,3.047414711110992
2022-06-03 AL occidentalis ACi3_ leaf area.xlsx,occidentalis,3,11,1.5473667807147442,4.331739875341829,9.980376243591309,0.6426122584242815,3.0603948027208827
2022-06-03 AL occidentalis ACi3_ leaf area.xlsx,occidentalis,3,12,31.45832045888025,281.5966584227644,400.00244140625,0.6520157434871314,3.062630314100068
2022-06-03 AL occidentalis ACi3_ leaf area.xlsx,occidentalis,3,13,31.66054843964933,274.83732270173914,400.00494384765625,0.6050440340369098,3.045263089595799
2022-06-03 AL occidentalis ACi3_ leaf area.xlsx,occidentalis,3,14,33.657079092567756,251.32513949962365,400.04840087890625,0.5112867421251283,3.000981494218242
2022-06-03 AL occidentalis ACi3_ leaf area.xlsx,occidentalis,3,15,35.08001671486652,325.8786541918256,499.92242431640625,0.4425478909062127,2.964810971562649
2022-06-03 AL occidentalis ACi3_ leaf area.xlsx,occidentalis,3,16,36.062703339506406,446.3361718535061,649.87255859375,0.3805382666324877,2.929732297508948
2022-06-03 AL occidentalis ACi3_ leaf area.xlsx,occidentalis,3,17,36.54424607294767,572.2125066498412,799.81414794921875,0.3410740687954972,2.9055488703495067
2022-06-03 AL occidentalis ACi3_ leaf area.xlsx,occidentalis,3,18,37.15069872913822,750.4384173506792,999.9786376953124,0.3167807275342223,2.889927914038417
2022-06-03 AL occidentalis ACi3_ leaf area.xlsx,occidentalis,3,19,37.40031264443099,984.4013345160618,1249.956787109375,0.30364894739764886,2.879537099455556
2022-06-03 AL occidentalis ACi3_ leaf area.xlsx,occidentalis,3,20,37.91962322155447,1271.5232941783615,1549.9112548828125,0.3006478276917058,2.8770654619061387
2022-06-03 AL occidentalis ACi3_ leaf area.xlsx,occidentalis,3,21,34.018766986324415,194.73298398910904,399.9587707519531,0.33623616701984604,2.904695819705259
